@seamushayes ...it will only get worse come winter. The Chai at the Goldfish Bowl is the best out!
@sebinomics Flutter: Let's found 'supra-tinyurl.com' then - they're too long otherwise...
@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA.
@selenagomez Was I disturbing the last time I chatted with u in YM?? my YM is corinamarie0403
@selmarieg you're seriously so gorgeous &amp; flawless
@sengming woh congrats. do blog abt it - we're planning on a kinabalu trip too - mebbe in 2010
@serialseb I've got build 7068 x64 and it's running great. That MSDN subscriptions will come in handy
@sermoa http://ykyat.com/~37mqt - First thing I turned off
@sexinstilettos its cute. and i like the name
@sexpensive Not really going Wish I was though. Wasn't this hot.
@Sexxyindividual well i dunno..i didnt give him an ans yet u kno who am i talkin bout??
@sexysheryll you WOULD be a feloow tweeter! lol jk hiiiii
@SexySubKaylee doin great! and u gurl?
@SexySubKaylee heh heh its just been a good nite and my day yesterday rocked too! spent all day with the Mrs! yay!
@SexySubKaylee heh heh dirty is always good gurl! I like how you think
@SexySubKaylee Oh! I'm stellar 2nite gurl! I'm havin an amazing shift gurl! and btw ur welcome!
@SexySubKaylee ty very much!
@sh00nya bad thing is i need to work more on it....
@shakn if you make samosas regularly
@shalinique Booo!!! Ur just being urself...n we love it!!!
@ShanButterfly a star bowl (she loves stars) filled with dark chocolate. there's also a card.
@ShannaMoakler I'm afraid to fly too. What do you do when you HAVE to? I usually pop ativan and valium. Or maybe Ambien. Works ok!
@shannanstedman no i cant see it until later that day. i got a funeral.this sucks.So i no u want to c it twice nah jokes.
@ShannonGilliam good luck!! what an exciting day this is when the REAL fun begins, you're going to love being a mommy xo
@ShannonRenee
@shannyoday I will take you on a date to see night at the museum 2 whenever you want...it looks soooooo good
@shantiernan I miss you fool! I'll scrounge off my dad and we can go Trafford Centre when I get back
@shanzer22 i know right
@sharagrif Kol hakavod. Thought of you as I tried catching the final secs at 6:30. My video wouldn't work. Good for Psycho T!
@sharonhayes Thanks again!
@sharybobbins And *that's* why I love Austrailans
@shaundiviney im having pizza tonight too hehe.
@shaundiviney Pizza is awesome
@shaunjumpnow uhh..kay. oo say hi to bradie from rose...and from sarah. hey were you in the film clip for shimmy a go go??
@ShawnORourke lol tru dat! thanks bro!
@shayera But they are so good.
@Sheamus I always find a tv channel called Dave hillarious. I am in the UK
@shebbs123 i second that
@shemah @anefallarme Awesome! I'll try to chop!
@sherlockjr but you can't be bitter if you stop watching!
@ShermanHu the last thing a woman needs is another man who's fast &amp; furious
@Shesouldeep yup me too
@Shiggity1 LATE LATE LATE!! how could you let yourself fall behind on House MD?
@shilshi older by a few days on twitter! let's see who puts a profile pic first
@shipovalov &quot;NOKLA connecting people&quot; ?? ??????? ???????
@shotdown i like the picture
@showbiz_cousin
@ShoZu thanks i'm trying now..
@shruticute LOL... he's new... and he's a prankster... trying to name a character i am trying to create...
@shumarani good morning Evil Twin!
@siahoney I am good thanks! How is #Eric, I haven't heard anything in awhile, have u visited him recently? I hope he is feeling better
@sian_the_mouse
@sian_the_mouse woot!!!!!!
@sian_the_mouse yay! a duck! if i want anything watching me it'd be a duck! lol
@sian_the_mouse yessssssssssss !!! I can't wait to get it zomg.
@SianMellissa bless you x
@SickWithThePen awww pookie feel better. I'll pray for you...and BAG the nurse up
@Silent_Brad touche! that he is
@sillypucci Yes and it won't be long before you are playing easter bunny too! It's so much fun Em. Have you been well?
@simon_elliott that's put me in the mood for a barbecue
@SimonBotes glad you like
@SiNiSTeRDRaVeN oh so that's what u'll miss! Hehe! Can u say Alcoholic? LOL!
@siovene lol I don't blame you it's not the safest thing in the world
@sirjec hehe absolutely really looking forward to the whole experience
@sisterpatterson I just ate raw cookie dough out of a tub and now to bed. We must be kindred spirits
@SITSGirls it does indeed. hope you are well too! why are you awake at this hour?
@sivasothi yes he asked and i sent him already. Few days ago
@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs
@sk8mate It's today!! See you soon
@skepticabin I still like my Thunderbird! (When it works).
@sketchbug Lebron is a hometown hero to me, lol I love the Lakers but let's go Cavs, lol
@skinnylatte - I wonder how you get all the funding for your travels
@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen
@skoop 'cause it's exactly those kinds of movements in the wrists that cause it :/ but maybe I'm wrong. You'll see
@Sky_1995 sorryyy. i gotta go now, my mom want to go to this computer. i'll talk to u some other time
@skylerevers did you get the bag yetttt? cause i bet you will tomorrow if you havent yet.
@skywalkergirl YEAH finally &lt;333 iÃ¯Â¿_m sooooo happy for you
@slave_to_anime Enjoy the lens
@sloanelawdog Morning - I'm well thanks - damn those irregular sleep patterns
@smartdashboard yah yah I can understand; if you use firefox browser then you can get an add on called twitterfox. I love it
@smeykunz We can all have a fun ladies night! Anyone can join!
@snake66 hehe I knew someone would do the deaf joke :oP Catch you later hun
@Snakehit new job? congrats
@snarkattack hi I'd love to see a bumper sticker that read &quot;ministers make you scream for god!&quot; ... I'm so going to hell now!
@snigdha are you expecting?
@snigdha: I read that
@SoChi2 I current use the Nikon D90 and love it, but not as much as the Canon 40D/50D. I chose the D90 for the video feature. My mistake.
@socialrobot Thanks for saving my shoe! He's made a full recovery and the mud trauma is minimal
@sofifii thats a big one!
@Solarys_30 Thanks
@solkana I have a dumb phone. Will have to make do
@soondee_chua ah! it's not just me then... there was a problem. Wonder what caused it!
@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates
@sorinna Billie Holiday - I love this one Ã¯Â¿_TÃ¯Â¿_ainÃ¯Â¿_t NobodyÃ¯Â¿_s Business If I DoÃ¯Â¿_
@sotodance come here and you sure will. I drag everyone that comes to visit to see Herbert
@soulforce84 at least he's in good hands
@souljaboytellem Good Nite Babe!!
@souljaboytellem http://twitpic.com/2vo2s - looks wickedd xxxxxxxxxx
@souljaboytellem http://twitpic.com/2y506 - aww... mwah xxxx
@SouthMainMuse Perfectly normal. Thinking someday technology and social networks will all be hardwired to our brains.
@spacehotel I'm amazed you remember dates like that ! I'm impressed! You are a clued up lad though
@spanishmanners TextWrangler is awesome. Especially when I finally figured out how to increase the default font size.
@Speak2Ashley hand is still pretty weak i cant like punch anyone out yet or turn knobs but it doesnt hurt much
@Specialesumpen a good (very drunk) friend did exactly that at a party once ... It never ends
@spencerordonez although we have lot work to do and cannot wait to start this project
@Spidor Did you downloaded the file I've sent you via Dropbox? It's quite good stuff. Both Dropbox and the file http://getdropbox.com
@spindeezy for now on ur Queen Spindeezy
@spinuzzi: Has been a bit crazy, with steep learning curve, but LyX is really good for long docs. For anything shorter, it would be insane.
@Spitphyre well i'm on vodafone...so the grief is mostly yours
@splitreaction sharing one car at the mo. just bought macbook too. mite be broke but gee it makes me happy
@spreadingjoy Good morning. Have a wonderful day
@spyros_vj @gtzi @sotomi @dimrac @aspaonline @panos read that blog http://www.telegourmet.org/ amazing about wine and food
@squishymatter good night and wonderful dreams and thanks for checking up on me
@ssbohio Hmmm. Interesting thought. Would you start with semi-automatics? Which ones are the assault vehicles? What about hi-capacity?
@Stacey9705 ahh hi stacey!
@staceysoleil yep..lol I was bored... Edward is hunting with the guys..
@StacieLane How are you? Was good seeing you @ Lip Service last week!
@stacylav Then I'll you a Vancooooooover shout out to your new &quot;personal&quot; account.
@stanleytang I agree it is much more productive without Twitter
@StarChile.....ahhh.....alright. Thanks. Congrat's on your team's win today
@Starrbby when u move back to jersey its gonna be better
@starrkissed hope you feel better J
@Starrybluesky Hello back at ya and Thank you!
@Starshine6996 I didn't kbow McGangBang's were real. Now I know. Gotta try that next time at McD's.
@stealtheshow Awwww. That's so cute you have a new friend.
@stee322 but you did go to hash bash anyway..
@steeltrain that's awesome you guys!!! support
@stefanooldeman My pleasure
@steiger congrats! Get ready for a million more subscribers
@stellargirl I loooooooovvvvvveee my Kindle2. Not that the DX is cool, but the 2 is fantastic in its own right.
@Stephaneeey anytime anyplace huh?. wooooorrrddd!!
@stephanie_hall haha yeh we should i kep gettin people from brazil and places like that haha
@Stephanya my inspiration for my new vlog style is at http://youtube.com/supermac18
@StephenChallens I am looking forward to some funny tweets from you have a nice day XX
@stephenfry Welcome home!
@stephenpearne morning
@stephylouise aww hun he replied to you Yayy!!
@Steve_Buscemi I'll feed you for life is you say my cookies are the best.
@steveagee LOL//ahh..there is really no come back (pardon pun) to that
@stevecla it is a wallpaper with Red Square I was asking for
@SteveCogan can send another if you're feeling you need some more
@stevenliemberg you should make a good morning train trip with tea and salty pretzels
@stevetpower *face/palm* you that far detatched from Ireland that you forgotten how bad traffic updates are?
@stevonelson I like that one. I've used it on a project here.
@stewarttownsend and your shirts
@stml Have you been overdoing the William Gibson novels?
@stpolky still in retro mode I see showing your age ;)
@Strawburry17 you. can. do it!!!
@studarby Schools are off but I have an assignment on non-fiction writing due in next Friday!
@studiomag http://twitpic.com/2vwii - ooo i remember this one. Picnic on the top of sennen with your burnt sausages
@stugreenham I use the TV Plus app and it works
@stum450n Hi. Thanks for the follow. Nice website... check your carriage returns though, the bottom of 'Website &amp; brand identity' is out
